[2026-07-04T14:34:48.366+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2026-07-04T14:34:48.425+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: minio_to_snowflake_ecommerce.load_snowflake scheduled__2026-07-04T14:28:00+00:00 [queued]>
[2026-07-04T14:34:48.438+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: minio_to_snowflake_ecommerce.load_snowflake scheduled__2026-07-04T14:28:00+00:00 [queued]>
[2026-07-04T14:34:48.440+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 2
[2026-07-04T15:01:37.840+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190659520692.parquet -> @reviews stage
[2026-07-04T15:01:38.486+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190659724364.parquet -> @reviews stage
[2026-07-04T15:01:39.102+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190659890640.parquet -> @reviews stage
[2026-07-04T15:01:39.713+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190700024217.parquet -> @reviews stage
[2026-07-04T15:01:40.331+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190700190620.parquet -> @reviews stage
[2026-07-04T15:01:40.894+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190700339268.parquet -> @reviews stage
[2026-07-04T15:01:41.560+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190700536346.parquet -> @reviews stage
[2026-07-04T15:01:42.175+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190700715827.parquet -> @reviews stage
[2026-07-04T15:01:42.788+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190700855476.parquet -> @reviews stage
[2026-07-04T15:01:43.403+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190700996063.parquet -> @reviews stage
[2026-07-04T15:01:44.013+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190701191189.parquet -> @reviews stage
[2026-07-04T15:01:44.587+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190701358155.parquet -> @reviews stage
[2026-07-04T15:01:45.248+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190701530615.parquet -> @reviews stage
[2026-07-04T15:01:45.861+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190701692229.parquet -> @reviews stage
[2026-07-04T15:01:46.476+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190701841780.parquet -> @reviews stage
[2026-07-04T15:01:47.091+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190702017654.parquet -> @reviews stage
[2026-07-04T15:01:47.701+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190702273127.parquet -> @reviews stage
[2026-07-04T15:01:48.319+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190702664806.parquet -> @reviews stage
[2026-07-04T15:01:48.934+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190702991691.parquet -> @reviews stage
[2026-07-04T15:01:49.551+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190703194768.parquet -> @reviews stage
[2026-07-04T15:01:50.165+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190703438997.parquet -> @reviews stage
[2026-07-04T15:01:50.778+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190703662748.parquet -> @reviews stage
[2026-07-04T15:01:51.392+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190703898061.parquet -> @reviews stage
[2026-07-04T15:01:52.002+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190704087222.parquet -> @reviews stage
[2026-07-04T15:01:52.621+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190704320540.parquet -> @reviews stage
[2026-07-04T15:01:53.235+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190704522604.parquet -> @reviews stage
[2026-07-04T15:01:53.796+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190704746410.parquet -> @reviews stage
[2026-07-04T15:01:54.363+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190704904776.parquet -> @reviews stage
[2026-07-04T15:01:54.978+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190705127449.parquet -> @reviews stage
[2026-07-04T15:01:55.597+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190705276673.parquet -> @reviews stage
[2026-07-04T15:01:56.203+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190705495176.parquet -> @reviews stage
[2026-07-04T15:01:56.815+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190705652031.parquet -> @reviews stage
[2026-07-04T15:01:57.429+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190705865499.parquet -> @reviews stage
[2026-07-04T15:01:58.049+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190706070139.parquet -> @reviews stage
[2026-07-04T15:01:58.664+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190706269478.parquet -> @reviews stage
[2026-07-04T15:01:59.279+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190706445364.parquet -> @reviews stage
[2026-07-04T15:01:59.893+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190706607100.parquet -> @reviews stage
[2026-07-04T15:02:00.503+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190706752972.parquet -> @reviews stage
[2026-07-04T15:02:01.123+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190706891763.parquet -> @reviews stage
[2026-07-04T15:02:01.731+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190707039096.parquet -> @reviews stage
[2026-07-04T15:02:02.348+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190707259195.parquet -> @reviews stage
[2026-07-04T15:02:02.965+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190707431749.parquet -> @reviews stage
[2026-07-04T15:02:03.504+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190707624193.parquet -> @reviews stage
[2026-07-04T15:02:04.194+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190707820355.parquet -> @reviews stage
[2026-07-04T15:02:04.805+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190707981094.parquet -> @reviews stage
[2026-07-04T15:02:05.426+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190708135780.parquet -> @reviews stage
[2026-07-04T15:02:06.043+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190708321718.parquet -> @reviews stage
[2026-07-04T15:02:06.650+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190708529325.parquet -> @reviews stage
[2026-07-04T15:02:07.266+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190708693798.parquet -> @reviews stage
[2026-07-04T15:02:07.877+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190708817506.parquet -> @reviews stage
[2026-07-04T15:02:08.489+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190708964933.parquet -> @reviews stage
[2026-07-04T15:02:09.108+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190709193563.parquet -> @reviews stage
[2026-07-04T15:02:09.674+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190709335581.parquet -> @reviews stage
[2026-07-04T15:02:10.336+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190709453567.parquet -> @reviews stage
[2026-07-04T15:02:10.950+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190709571176.parquet -> @reviews stage
[2026-07-04T15:02:11.562+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190709709868.parquet -> @reviews stage
[2026-07-04T15:02:12.179+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190709817463.parquet -> @reviews stage
[2026-07-04T15:02:12.788+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190709956679.parquet -> @reviews stage
[2026-07-04T15:02:13.409+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190710110569.parquet -> @reviews stage
[2026-07-04T15:02:14.018+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190710222791.parquet -> @reviews stage
[2026-07-04T15:02:14.533+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190710328548.parquet -> @reviews stage
[2026-07-04T15:02:15.148+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190710443984.parquet -> @reviews stage
[2026-07-04T15:02:15.763+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190710547903.parquet -> @reviews stage
[2026-07-04T15:02:16.385+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190710654875.parquet -> @reviews stage
[2026-07-04T15:02:16.988+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190710743978.parquet -> @reviews stage
[2026-07-04T15:02:17.608+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190710830310.parquet -> @reviews stage
[2026-07-04T15:02:18.221+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190710937201.parquet -> @reviews stage
[2026-07-04T15:02:18.835+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190711062733.parquet -> @reviews stage
[2026-07-04T15:02:19.451+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190711193224.parquet -> @reviews stage
[2026-07-04T15:02:20.060+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190711305012.parquet -> @reviews stage
[2026-07-04T15:02:20.681+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190711406386.parquet -> @reviews stage
[2026-07-04T15:02:21.289+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190711508293.parquet -> @reviews stage
[2026-07-04T15:02:21.910+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190711600102.parquet -> @reviews stage
[2026-07-04T15:02:22.524+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190711683265.parquet -> @reviews stage
[2026-07-04T15:02:23.136+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190711774431.parquet -> @reviews stage
[2026-07-04T15:02:23.751+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190711864014.parquet -> @reviews stage
[2026-07-04T15:02:24.311+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190711941343.parquet -> @reviews stage
[2026-07-04T15:02:24.984+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190712016357.parquet -> @reviews stage
[2026-07-04T15:02:25.589+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190712107388.parquet -> @reviews stage
[2026-07-04T15:02:26.207+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190712212264.parquet -> @reviews stage
[2026-07-04T15:02:26.824+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190712307059.parquet -> @reviews stage
[2026-07-04T15:02:27.440+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190712445086.parquet -> @reviews stage
[2026-07-04T15:02:28.048+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190712609876.parquet -> @reviews stage
[2026-07-04T15:02:28.663+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190712714911.parquet -> @reviews stage
[2026-07-04T15:02:29.281+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190712812986.parquet -> @reviews stage
[2026-07-04T15:02:29.892+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190712890734.parquet -> @reviews stage
[2026-07-04T15:02:30.513+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190712975283.parquet -> @reviews stage
[2026-07-04T15:02:31.228+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190713064637.parquet -> @reviews stage
[2026-07-04T15:02:31.843+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190713170845.parquet -> @reviews stage
[2026-07-04T15:02:32.452+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190713242233.parquet -> @reviews stage
[2026-07-04T15:02:33.073+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190713309010.parquet -> @reviews stage
[2026-07-04T15:02:33.687+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190713388586.parquet -> @reviews stage
[2026-07-04T15:02:34.302+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190713477756.parquet -> @reviews stage
[2026-07-04T15:02:34.915+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190713574845.parquet -> @reviews stage
[2026-07-04T15:02:35.525+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190713656691.parquet -> @reviews stage
[2026-07-04T15:02:36.143+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190713726248.parquet -> @reviews stage
[2026-07-04T15:02:36.759+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190713785225.parquet -> @reviews stage
[2026-07-04T15:02:37.370+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190713859212.parquet -> @reviews stage
[2026-07-04T15:02:37.979+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190713936903.parquet -> @reviews stage
[2026-07-04T15:02:38.593+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190714017518.parquet -> @reviews stage
[2026-07-04T15:02:39.213+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190714108703.parquet -> @reviews stage
[2026-07-04T15:02:39.825+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190714187625.parquet -> @reviews stage
[2026-07-04T15:02:40.439+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190714253122.parquet -> @reviews stage
[2026-07-04T15:02:41.055+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190714318828.parquet -> @reviews stage
[2026-07-04T15:02:41.667+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/reviews_190714391924.parquet -> @reviews stage
[2026-07-04T15:02:45.563+0000] {logging_mixin.py:188} INFO - Data loaded into reviews
[2026-07-04T15:02:46.375+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190305143335.parquet -> @sales stage
[2026-07-04T15:02:46.989+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190305260843.parquet -> @sales stage
[2026-07-04T15:02:47.604+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190305374240.parquet -> @sales stage
[2026-07-04T15:02:48.323+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190305481350.parquet -> @sales stage
[2026-07-04T15:02:48.940+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190305627114.parquet -> @sales stage
[2026-07-04T15:02:49.657+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190305758810.parquet -> @sales stage
[2026-07-04T15:02:50.271+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190305889437.parquet -> @sales stage
[2026-07-04T15:02:50.887+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190306016762.parquet -> @sales stage
[2026-07-04T15:02:51.582+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190306154439.parquet -> @sales stage
[2026-07-04T15:02:52.166+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190306294524.parquet -> @sales stage
[2026-07-04T15:02:52.770+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190306414633.parquet -> @sales stage
[2026-07-04T15:02:53.442+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190306530922.parquet -> @sales stage
[2026-07-04T15:02:54.060+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190306628560.parquet -> @sales stage
[2026-07-04T15:02:54.567+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190306739308.parquet -> @sales stage
[2026-07-04T15:02:56.008+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190306844170.parquet -> @sales stage
[2026-07-04T15:02:56.674+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190306939604.parquet -> @sales stage
[2026-07-04T15:02:57.334+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190307058868.parquet -> @sales stage
[2026-07-04T15:02:58.053+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190307162531.parquet -> @sales stage
[2026-07-04T15:02:58.668+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190307260653.parquet -> @sales stage
[2026-07-04T15:02:59.279+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190307351211.parquet -> @sales stage
[2026-07-04T15:02:59.895+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190307459546.parquet -> @sales stage
[2026-07-04T15:03:00.515+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190307556958.parquet -> @sales stage
[2026-07-04T15:03:01.128+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190307659499.parquet -> @sales stage
[2026-07-04T15:03:01.840+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190307754359.parquet -> @sales stage
[2026-07-04T15:03:02.564+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190307840483.parquet -> @sales stage
[2026-07-04T15:03:03.278+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190308058347.parquet -> @sales stage
[2026-07-04T15:03:03.990+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190308140507.parquet -> @sales stage
[2026-07-04T15:03:04.606+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190308229547.parquet -> @sales stage
[2026-07-04T15:03:05.227+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190308329539.parquet -> @sales stage
[2026-07-04T15:03:05.944+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190308424218.parquet -> @sales stage
[2026-07-04T15:03:06.658+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190308521380.parquet -> @sales stage
[2026-07-04T15:03:07.273+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190308603761.parquet -> @sales stage
[2026-07-04T15:03:07.939+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190308687847.parquet -> @sales stage
[2026-07-04T15:03:08.599+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190308757233.parquet -> @sales stage
[2026-07-04T15:03:09.317+0000] {logging_mixin.py:188} INFO - Uploaded /tmp/minio_downloads/sales_190308846641.parquet -> @sales stage
